板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,301171,易点天下,2022-08-19,"471,885,905","307,570,900",I 信息技术
创业板,301172,君逸数码,2023-07-26,"123,200,000","70,547,200",I 信息技术
创业板,301173,毓恬冠佳,2025-03-03,"87,834,772","16,861,923",C 制造业
创业板,301175,中科环保,2022-07-08,"1,471,880,000","621,880,000",N 公共环保
创业板,301176,逸豪新材,2022-09-28,"169,066,667","56,355,556",C 制造业
创业板,301177,迪阿股份,2021-12-15,"400,010,000","40,010,000",F 批发零售
创业板,301178,天亿马,2021-11-12,"67,108,800","49,476,342",I 信息技术
创业板,301179,泽宇智能,2021-12-08,"401,720,697","102,331,287",I 信息技术
创业板,301180,万祥科技,2021-11-16,"400,010,000","164,138,002",C 制造业
创业板,301181,标榜股份,2022-02-21,"115,540,973","37,540,973",C 制造业
创业板,301182,凯旺科技,2021-12-23,"95,821,700","38,251,700",C 制造业
创业板,301183,东田微,2022-05-24,"80,000,000","46,088,000",C 制造业
创业板,301185,鸥玛软件,2021-11-19,"153,417,600","139,872,913",I 信息技术
创业板,301186,超达装备,2021-12-23,"79,569,791","74,359,497",C 制造业
创业板,301187,欧圣电气,2022-04-22,"254,933,525","66,306,711",C 制造业
创业板,301188,力诺药包,2021-11-11,"233,612,755","233,612,755",C 制造业
创业板,301189,奥尼电子,2021-12-28,"116,396,465","40,887,873",C 制造业
创业板,301190,善水科技,2021-12-24,"214,636,500","71,046,900",C 制造业
创业板,301191,菲菱科思,2022-05-26,"69,342,000","26,190,324",C 制造业
创业板,301192,泰祥股份,2022-08-11,"99,900,000","47,868,750",C 制造业
创业板,301193,家联科技,2021-12-09,"192,009,760","96,249,760",C 制造业
创业板,301195,北路智控,2022-08-01,"132,069,840","49,643,490",I 信息技术
创业板,301196,唯科科技,2022-01-11,"124,800,000","67,264,650",C 制造业
创业板,301197,工大科雅,2022-08-08,"120,540,000","82,293,000",I 信息技术
创业板,301198,喜悦智行,2021-12-02,"169,000,000","155,554,360",C 制造业
创业板,301199,迈赫股份,2021-12-07,"133,340,000","45,590,000",C 制造业
创业板,301200,大族数控,2022-02-28,"425,509,152","62,286,128",C 制造业
创业板,301201,诚达药业,2022-01-20,"154,713,824","87,193,824",C 制造业
创业板,301202,朗威股份,2023-07-05,"136,400,000","37,180,000",C 制造业
创业板,301203,国泰环保,2023-04-04,"80,000,000","43,842,500",N 公共环保
创业板,301205,联特科技,2022-09-13,"129,744,000","67,958,280",C 制造业
创业板,301206,三元生物,2022-02-10,"202,325,700","107,611,200",C 制造业
创业板,301207,华兰疫苗,2022-02-18,"601,027,500","141,642,488",C 制造业
创业板,301208,中亦科技,2022-07-07,"120,000,060","49,516,560",I 信息技术
创业板,301209,联合化学,2022-08-25,"80,000,000","24,500,000",C 制造业
创业板,301210,金杨股份,2023-06-30,"82,456,356","31,269,006",C 制造业
创业板,301211,亨迪药业,2021-12-22,"288,000,000","72,000,000",C 制造业
创业板,301212,联盛化学,2022-04-19,"108,000,000","93,750,000",C 制造业
创业板,301213,观想科技,2021-12-06,"79,999,999","51,711,049",I 信息技术
创业板,301215,中汽股份,2022-03-08,"1,322,400,000","1,322,400,000",M 科研服务
创业板,301216,万凯新材,2022-03-29,"515,221,699","284,825,446",C 制造业
创业板,301217,铜冠铜箔,2022-01-27,"829,015,544","229,015,544",C 制造业
创业板,301218,华是科技,2022-03-07,"114,040,000","70,068,836",I 信息技术
创业板,301219,腾远钴业,2022-03-17,"294,717,182","170,574,352",C 制造业
创业板,301220,亚香股份,2022-06-22,"80,800,000","47,087,724",C 制造业
创业板,301221,光庭信息,2021-12-22,"92,622,300","43,648,925",I 信息技术
创业板,301222,浙江恒威,2022-03-09,"101,333,400","29,318,400",C 制造业
创业板,301223,中荣股份,2022-10-26,"193,127,560","112,015,060",C 制造业
创业板,301225,恒勃股份,2023-06-16,"103,380,000","30,180,000",C 制造业
创业板,301226,祥明智能,2022-03-25,"108,800,000","108,800,000",C 制造业
创业板,301227,森鹰窗业,2022-09-26,"95,230,500","33,934,925",C 制造业
创业板,301228,实朴检测,2022-01-28,"120,000,000","119,754,000",M 科研服务
创业板,301229,纽泰格,2022-02-22,"114,394,536","77,102,536",C 制造业
创业板,301230,泓博医药,2022-11-01,"139,586,605","76,860,305",M 科研服务
创业板,301231,荣信文化,2022-09-08,"84,400,000","53,900,000",R 文化传播
创业板,301232,飞沃科技,2023-06-15,"75,162,347","44,667,265",C 制造业
创业板,301233,盛帮股份,2022-07-06,"51,470,000","18,920,925",C 制造业
创业板,301234,五洲医疗,2022-07-05,"68,000,000","18,412,100",C 制造业
创业板,301235,华康洁净,2022-01-28,"105,600,000","50,952,000",E 建筑业
创业板,301236,软通动力,2022-03-15,"952,941,177","680,277,889",I 信息技术
创业板,301237,和顺科技,2022-03-23,"80,000,000","39,250,000",C 制造业
创业板,301238,瑞泰新材,2022-06-17,"733,333,300","213,333,300",C 制造业
创业板,301239,普瑞眼科,2022-07-05,"149,619,048","70,789,463",Q 卫生
创业板,301246,宏源药业,2023-03-20,"400,006,800","160,042,750",C 制造业
创业板,301248,杰创智能,2022-04-20,"153,705,000","101,422,200",I 信息技术
创业板,301251,威尔高,2023-09-06,"134,621,760","53,926,240",C 制造业
创业板,301252,同星科技,2023-05-25,"116,000,000","32,625,000",C 制造业
创业板,301255,通力科技,2022-12-27,"108,800,000","27,200,000",C 制造业
创业板,301256,华融化学,2022-03-22,"480,000,000","480,000,000",C 制造业
创业板,301257,普蕊斯,2022-05-17,"79,502,540","75,368,184",M 科研服务
创业板,301258,富士莱,2022-03-29,"91,670,000","33,872,000",C 制造业
创业板,301259,艾布鲁,2022-04-26,"156,000,000","81,369,788",N 公共环保
创业板,301260,格力博,2023-02-08,"490,292,174","212,270,870",C 制造业
创业板,301261,恒工精密,2023-07-10,"87,890,196","37,483,321",C 制造业
创业板,301262,海看股份,2023-06-20,"417,000,000","122,075,392",I 信息技术
创业板,301263,泰恩康,2022-03-29,"425,497,500","303,586,055",F 批发零售
创业板,301265,华新环保,2022-12-16,"302,973,182","169,797,153",C 制造业
创业板,301266,宇邦新材,2022-06-08,"109,878,593","43,365,093",C 制造业
创业板,301267,华厦眼科,2022-11-07,"840,000,000","328,828,875",Q 卫生
创业板,301268,铭利达,2022-04-07,"400,396,802","180,392,252",C 制造业
创业板,301269,华大九天,2022-07-29,"542,941,768","262,321,446",I 信息技术
创业板,301270,汉仪股份,2022-08-31,"100,000,000","74,061,625",I 信息技术
创业板,301272,英华特,2023-07-13,"58,502,300","31,328,500",C 制造业
创业板,301273,瑞晨环保,2022-10-25,"71,641,792","34,629,292",C 制造业
创业板,301275,汉朔科技,2025-03-11,"422,400,000","31,760,754",C 制造业
创业板,301276,嘉曼服饰,2022-09-09,"108,000,000","38,386,755",C 制造业
创业板,301277,新天地,2022-11-16,"392,078,400","101,018,400",C 制造业
创业板,301278,快可电子,2022-08-04,"89,780,143","35,057,361",C 制造业
创业板,301279,金道科技,2022-04-13,"100,000,000","28,750,000",C 制造业
创业板,301280,珠城科技,2022-12-26,"136,780,140","37,922,640",C 制造业
创业板,301281,科源制药,2023-04-04,"108,290,000","68,852,000",C 制造业
创业板,301282,金禄电子,2022-08-26,"151,139,968","72,136,218",C 制造业
创业板,301283,聚胶股份,2022-09-02,"80,417,822","45,847,203",C 制造业
创业板,301285,鸿日达,2022-09-28,"206,670,000","78,709,808",C 制造业
创业板,301286,侨源股份,2022-06-14,"400,100,000","39,659,000",C 制造业
创业板,301287,康力源,2023-06-14,"66,670,000","17,031,350",C 制造业
创业板,301288,*ST清研,2022-04-22,"108,010,000","47,092,924",C 制造业
创业板,301289,国缆检测,2022-06-22,"78,000,000","24,902,001",M 科研服务
创业板,301290,东星医疗,2022-11-30,"100,173,334","68,163,400",C 制造业
创业板,301291,明阳电气,2023-06-30,"312,200,000","161,636,955",C 制造业
创业板,301292,海科新源,2023-07-07,"222,795,778","85,120,706",C 制造业
创业板,301293,三博脑科,2023-05-05,"205,986,987","160,945,692",Q 卫生
创业板,301295,美硕科技,2023-06-28,"100,800,000","29,400,000",C 制造业
创业板,301296,新巨丰,2022-09-02,"420,000,000","271,679,453",C 制造业
创业板,301297,富乐德,2022-12-30,"338,390,000","138,390,000",M 科研服务
创业板,301298,东利机械,2022-06-06,"146,800,000","96,309,175",C 制造业
创业板,301299,卓创资讯,2022-10-19,"60,000,000","35,249,788",I 信息技术
创业板,301300,远翔新材,2022-08-19,"64,540,000","30,577,542",C 制造业
创业板,301301,川宁生物,2022-12-27,"2,227,160,000","615,892,357",C 制造业
创业板,301302,华如科技,2022-06-23,"155,865,000","84,240,000",I 信息技术
创业板,301303,真兰仪表,2023-02-20,"408,800,000","102,200,000",C 制造业
创业板,301305,朗坤科技,2023-05-23,"243,570,700","126,121,950",N 公共环保
创业板,301306,西测测试,2022-07-26,"84,400,000","39,280,000",M 科研服务
创业板,301307,美利信,2023-04-24,"210,600,000","108,991,640",C 制造业
创业板,301308,江波龙,2022-08-05,"415,981,564","115,935,592",C 制造业
创业板,301309,万得凯,2022-09-19,"100,000,000","25,000,000",C 制造业
创业板,301310,鑫宏业,2023-06-02,"135,938,040","49,627,760",C 制造业
创业板,301311,昆船智能,2022-11-30,"240,000,000","87,242,367",C 制造业
创业板,301312,智立方,2022-07-11,"87,195,490","25,817,366",C 制造业
创业板,301313,凡拓数创,2022-09-30,"104,693,400","66,664,906",I 信息技术
创业板,301314,科瑞思,2023-03-28,"55,250,000","16,250,000",C 制造业
创业板,301315,威士顿,2023-06-21,"88,000,000","37,000,000",I 信息技术
创业板,301316,慧博云通,2022-10-13,"404,000,000","242,826,503",I 信息技术
创业板,301317,鑫磊股份,2023-01-19,"157,190,000","44,800,000",C 制造业
创业板,301318,维海德,2022-08-10,"135,130,876","58,513,721",C 制造业
创业板,301319,唯特偶,2022-09-29,"123,308,249","55,568,433",C 制造业
创业板,301320,豪江智能,2023-06-09,"181,200,000","67,688,975",C 制造业
创业板,301321,翰博高新,2022-08-18,"186,435,000","147,566,101",C 制造业
创业板,301322,绿通科技,2023-03-06,"142,458,008","92,165,810",C 制造业
创业板,301323,新莱福,2023-06-06,"104,922,890","67,007,163",C 制造业
创业板,301325,曼恩斯特,2023-05-12,"143,892,660","57,894,700",C 制造业
创业板,301326,捷邦科技,2022-09-21,"72,192,828","26,875,368",C 制造业
创业板,301327,华宝新能,2022-09-19,"124,800,000","34,634,166",C 制造业
创业板,301328,维峰电子,2022-09-08,"109,893,594","34,134,216",C 制造业
创业板,301329,信音电子,2023-07-17,"170,200,000","59,944,000",C 制造业
创业板,301330,熵基科技,2022-08-17,"196,312,325","76,600,136",C 制造业
创业板,301331,恩威医药,2022-09-21,"102,891,887","32,905,633",C 制造业
创业板,301332,德尔玛,2023-05-18,"461,562,500","264,897,500",C 制造业
创业板,301333,诺思格,2022-08-02,"96,581,256","57,170,234",M 科研服务
创业板,301335,天元宠物,2022-11-18,"126,000,000","49,875,004",C 制造业
创业板,301336,趣睡科技,2022-08-12,"40,000,000","25,746,624",C 制造业
创业板,301337,亚华电子,2023-05-26,"104,200,000","36,985,775",I 信息技术
创业板,301338,凯格精机,2022-08-16,"106,400,000","34,300,000",C 制造业
创业板,301339,通行宝,2022-09-09,"414,523,800","120,043,478",I 信息技术
创业板,301345,涛涛车业,2023-03-21,"108,631,741","28,695,741",C 制造业
创业板,301348,蓝箭电子,2023-08-10,"200,000,000","129,282,642",C 制造业
创业板,301349,信德新材,2022-09-09,"102,000,000","42,139,253",C 制造业
创业板,301353,普莱得,2023-05-30,"76,000,000","25,000,000",C 制造业
创业板,301355,南王科技,2023-06-12,"195,097,928","100,205,428",C 制造业
创业板,301356,天振股份,2022-11-14,"216,000,000","54,810,000",C 制造业
创业板,301357,北方长龙,2023-04-18,"95,200,000","23,800,000",C 制造业
创业板,301358,湖南裕能,2023-02-09,"757,253,070","383,433,146",C 制造业
创业板,301359,东南电子,2022-11-09,"120,176,000","36,551,454",C 制造业
创业板,301360,荣旗科技,2023-04-25,"53,340,000","25,460,000",C 制造业
创业板,301361,众智科技,2022-11-16,"116,336,000","29,084,000",C 制造业
创业板,301362,民爆光电,2023-08-04,"104,670,000","29,670,000",C 制造业
创业板,301363,美好医疗,2022-10-12,"406,660,000","111,933,020",C 制造业
创业板,301365,矩阵股份,2022-11-22,"180,000,000","46,350,000",M 科研服务
创业板,301366,一博科技,2022-09-26,"150,000,001","54,823,705",C 制造业
创业板,301367,瑞迈特,2022-11-01,"89,600,000","56,524,785",C 制造业
创业板,301368,丰立智能,2022-12-15,"120,100,000","64,121,440",C 制造业
创业板,301369,联动科技,2022-09-22,"70,478,768","24,975,268",C 制造业
创业板,301370,国科恒泰,2023-07-12,"470,600,000","323,748,561",F 批发零售
创业板,301371,敷尔佳,2023-08-01,"400,080,000","59,545,000",C 制造业
创业板,301372,科净源,2023-08-11,"68,571,430","41,170,445",N 公共环保
创业板,301373,凌玮科技,2023-02-08,"108,472,091","38,472,823",C 制造业
创业板,301376,致欧科技,2023-06-21,"401,500,000","192,789,399",F 批发零售
创业板,301377,鼎泰高科,2022-11-22,"410,000,000","71,024,000",C 制造业
创业板,301378,通达海,2023-03-20,"96,600,000","45,914,531",I 信息技术
创业板,301379,天山电子,2022-11-01,"141,876,000","91,225,750",C 制造业
创业板,301380,挖金客,2022-10-25,"69,925,816","30,225,972",I 信息技术
创业板,301381,赛维时代,2023-07-12,"400,100,000","192,299,000",F 批发零售
创业板,301382,蜂助手,2023-05-17,"220,385,490","136,579,625",I 信息技术
创业板,301383,天键股份,2023-06-09,"162,870,000","70,257,145",C 制造业
创业板,301386,未来电器,2023-03-29,"140,000,000","42,921,004",C 制造业
创业板,301387,光大同创,2023-04-18,"106,491,000","42,400,792",C 制造业
创业板,301388,欣灵电气,2022-11-09,"102,447,600","27,356,588",C 制造业
创业板,301389,隆扬电子,2022-10-31,"283,500,000","82,077,047",C 制造业
创业板,301390,经纬股份,2023-05-08,"60,000,000","29,050,730",M 科研服务
创业板,301391,卡莱特,2022-12-01,"95,014,811","49,316,694",C 制造业
创业板,301392,汇成真空,2024-06-05,"100,000,000","22,500,000",C 制造业
创业板,301393,昊帆生物,2023-07-12,"108,000,000","40,241,775",C 制造业
创业板,301395,仁信新材,2023-07-03,"202,888,000","107,714,250",C 制造业
创业板,301396,宏景科技,2022-11-11,"153,517,547","76,081,074",I 信息技术
创业板,301397,溯联股份,2023-06-28,"119,942,266","54,845,266",C 制造业
创业板,301398,星源卓镁,2022-12-15,"112,000,000","33,460,000",C 制造业
创业板,301399,英特科技,2023-05-23,"127,600,000","37,712,818",C 制造业
创业板,301408,华人健康,2023-03-01,"400,010,000","149,171,303",F 批发零售
创业板,301413,安培龙,2023-12-18,"98,401,985","52,665,263",C 制造业
创业板,301418,协昌科技,2023-08-21,"73,333,334","29,436,334",C 制造业
创业板,301419,阿莱德,2023-02-09,"100,000,000","35,350,000",C 制造业
创业板,301421,波长光电,2023-08-23,"115,718,000","46,308,485",C 制造业
创业板,301428,世纪恒通,2023-05-19,"98,666,667","61,196,667",I 信息技术
创业板,301429,森泰股份,2023-04-17,"118,220,000","44,041,133",C 制造业
创业板,301439,泓淋电力,2023-03-17,"389,101,809","183,246,924",C 制造业
创业板,301446,福事特,2023-07-25,"104,000,000","31,772,000",C 制造业
创业板,301448,开创电气,2023-06-19,"104,000,000","47,840,000",C 制造业
创业板,301456,盘古智能,2023-07-14,"148,584,205","58,741,468",C 制造业
创业板,301458,钧崴电子,2025-01-10,"266,666,700","61,085,043",C 制造业
创业板,301459,丰茂股份,2023-12-13,"80,000,000","20,000,000",C 制造业
创业板,301468,博盈特焊,2023-07-24,"132,000,000","76,888,729",C 制造业
创业板,301469,恒达新材,2023-08-22,"89,480,000","46,058,685",C 制造业
创业板,301479,弘景光电,2025-03-18,"63,546,667","14,203,437",C 制造业
创业板,301486,致尚科技,2023-07-07,"128,680,995","73,721,055",C 制造业
